"(0.34305766224861145, 0.7067124843597412)","(0.4015743136405945, 0.6559656858444214)","(0.4313964247703552, 0.5772718787193298)","(0.45070648193359375, 0.5209986567497253)","(0.4675537943840027, 0.4685610234737396)","(0.37584537267684937, 0.4409593939781189)","(0.43679529428482056, 0.39436081051826477)","(0.4804183542728424, 0.4052898585796356)","(0.5051803588867188, 0.43044090270996094)","(0.36136502027511597, 0.44254985451698303)","(0.43403390049934387, 0.38083022832870483)","(0.48447662591934204, 0.39911818504333496)","(0.5122084617614746, 0.43053799867630005)","(0.3574538826942444, 0.46870267391204834)","(0.4363738000392914, 0.43042778968811035)","(0.4765855371952057, 0.47540199756622314)","(0.4935680031776428, 0.5173665881156921)","(0.3611985743045807, 0.5105025172233582)","(0.43191927671432495, 0.5298313498497009)","(0.4548925757408142, 0.5773272514343262)","(0.4614483714103699, 0.6200814843177795)"
"(0.31977689266204834, 0.6540759801864624)","(0.37782540917396545, 0.5956034064292908)","(0.4034550189971924, 0.5124043226242065)","(0.4142591953277588, 0.45483145117759705)","(0.42904132604599, 0.40299221873283386)","(0.3697095215320587, 0.37917500734329224)","(0.4194701015949249, 0.3134094476699829)","(0.45778903365135193, 0.2787548303604126)","(0.4900657534599304, 0.2553463280200958)","(0.3518379330635071, 0.379483699798584)","(0.40933215618133545, 0.29297715425491333)","(0.4539974629878998, 0.26260238885879517)","(0.4929223954677582, 0.24490836262702942)","(0.342792272567749, 0.4068576991558075)","(0.41565579175949097, 0.3495589792728424)","(0.4660661816596985, 0.36156558990478516)","(0.5062333345413208, 0.37504616379737854)","(0.34060055017471313, 0.45693185925483704)","(0.40823471546173096, 0.47667571902275085)","(0.4441281855106354, 0.5149836540222168)","(0.4716002345085144, 0.5430154800415039)"
"(0.30143290758132935, 0.6211372017860413)","(0.35953113436698914, 0.5674765110015869)","(0.3879860043525696, 0.4826529026031494)","(0.40103617310523987, 0.42684128880500793)","(0.41599324345588684, 0.3791491985321045)","(0.36341622471809387, 0.3556132912635803)","(0.4136124551296234, 0.2777390480041504)","(0.4491558372974396, 0.23078173398971558)","(0.47685790061950684, 0.19662025570869446)","(0.34632691740989685, 0.3583196997642517)","(0.40109506249427795, 0.2596886157989502)","(0.4428936243057251, 0.213209331035614)","(0.4773349165916443, 0.18122178316116333)","(0.33682695031166077, 0.3896285891532898)","(0.40893614292144775, 0.3230148255825043)","(0.45843178033828735, 0.32083660364151)","(0.4967666268348694, 0.31874406337738037)","(0.33553770184516907, 0.4414265751838684)","(0.4040127992630005, 0.45905137062072754)","(0.4340590834617615, 0.4925689697265625)","(0.45564860105514526, 0.5143775939941406)"
"(0.3224206268787384, 0.4534410238265991)","(0.35471686720848083, 0.4032074213027954)","(0.38005396723747253, 0.37683025002479553)","(0.40108367800712585, 0.3886067271232605)","(0.4139511287212372, 0.3893691301345825)","(0.38304218649864197, 0.28753772377967834)","(0.4207696318626404, 0.2439480721950531)","(0.4505610764026642, 0.21078670024871826)","(0.4747985899448395, 0.18275175988674164)","(0.37170863151550293, 0.31458473205566406)","(0.4113978445529938, 0.259824275970459)","(0.44519925117492676, 0.21335789561271667)","(0.4762377142906189, 0.17925666272640228)","(0.3608678877353668, 0.36468881368637085)","(0.4085150361061096, 0.3241715133190155)","(0.44570475816726685, 0.2883927524089813)","(0.4772452116012573, 0.2563542425632477)","(0.354848176240921, 0.42658478021621704)","(0.39948979020118713, 0.4629766345024109)","(0.42715489864349365, 0.4952070116996765)","(0.4478144645690918, 0.5157195329666138)"
"(0.3038683235645294, 0.6155034303665161)","(0.36385124921798706, 0.5644528269767761)","(0.38964369893074036, 0.4781613349914551)","(0.3981747329235077, 0.4141373634338379)","(0.4105243682861328, 0.360615998506546)","(0.3604782819747925, 0.35076338052749634)","(0.4083879888057709, 0.2767418920993805)","(0.4405378997325897, 0.22862499952316284)","(0.46555793285369873, 0.19092626869678497)","(0.3434376120567322, 0.35097649693489075)","(0.3992668390274048, 0.25519394874572754)","(0.43782472610473633, 0.20777954161167145)","(0.47052520513534546, 0.17311084270477295)","(0.3336681127548218, 0.38014063239097595)","(0.4075784981250763, 0.3243871331214905)","(0.4556114375591278, 0.3182846009731293)","(0.4944215714931488, 0.31346967816352844)","(0.3323650360107422, 0.4310179054737091)","(0.3997586667537689, 0.4604054391384125)","(0.43207547068595886, 0.49821555614471436)","(0.45688462257385254, 0.527077317237854)"
"(0.33105674386024475, 0.45710206031799316)","(0.35727426409721375, 0.38787347078323364)","(0.3798433840274811, 0.35439082980155945)","(0.40432873368263245, 0.3536539673805237)","(0.42442378401756287, 0.34639254212379456)","(0.3838364779949188, 0.29539504647254944)","(0.4224904775619507, 0.2424532175064087)","(0.4491927921772003, 0.2046976238489151)","(0.47226813435554504, 0.17378905415534973)","(0.37502506375312805, 0.3239533603191376)","(0.4177846908569336, 0.27127233147621155)","(0.45024344325065613, 0.22316046059131622)","(0.478383868932724, 0.18937093019485474)","(0.36473092436790466, 0.3733765184879303)","(0.40947040915489197, 0.3432091772556305)","(0.444388747215271, 0.31819379329681396)","(0.47205179929733276, 0.3016296625137329)","(0.3596484959125519, 0.43488410115242004)","(0.4063510000705719, 0.47249937057495117)","(0.441948264837265, 0.5024483799934387)","(0.46551650762557983, 0.5250329375267029)"
"(0.3061336278915405, 0.6153112649917603)","(0.36697641015052795, 0.5675197839736938)","(0.39144590497016907, 0.4891941547393799)","(0.39941903948783875, 0.43298986554145813)","(0.41078871488571167, 0.382894903421402)","(0.36847779154777527, 0.35608920454978943)","(0.4126753807067871, 0.2834658622741699)","(0.44240301847457886, 0.23661251366138458)","(0.46659284830093384, 0.19919897615909576)","(0.3501119315624237, 0.3571373522281647)","(0.4030812680721283, 0.26137036085128784)","(0.43991315364837646, 0.21400538086891174)","(0.4723460078239441, 0.1775386780500412)","(0.33846160769462585, 0.3867899179458618)","(0.4078846275806427, 0.3325274586677551)","(0.4544578492641449, 0.32763850688934326)","(0.49322643876075745, 0.32119452953338623)","(0.3345658779144287, 0.4373214542865753)","(0.3970661163330078, 0.46439096331596375)","(0.4288383424282074, 0.49912500381469727)","(0.45443087816238403, 0.5226330161094666)"
"(0.3352147936820984, 0.4628956913948059)","(0.36264142394065857, 0.3910853862762451)","(0.38637563586235046, 0.34891170263290405)","(0.4121232032775879, 0.3345423936843872)","(0.4322325587272644, 0.3170804977416992)","(0.38731786608695984, 0.3029189705848694)","(0.4256373643875122, 0.25427210330963135)","(0.45077481865882874, 0.21979650855064392)","(0.47318941354751587, 0.19065777957439423)","(0.3789168894290924, 0.3312077820301056)","(0.4173772931098938, 0.2705598771572113)","(0.44749826192855835, 0.2242005169391632)","(0.47504377365112305, 0.19069962203502655)","(0.37033218145370483, 0.3802671432495117)","(0.4115549623966217, 0.35138019919395447)","(0.44882234930992126, 0.32747510075569153)","(0.4804753363132477, 0.3098444640636444)","(0.3654709756374359, 0.4406595826148987)","(0.40458765625953674, 0.48186612129211426)","(0.43543872237205505, 0.5146467685699463)","(0.45796579122543335, 0.5381973385810852)"
"(0.30691808462142944, 0.6199826598167419)","(0.36739906668663025, 0.5772843360900879)","(0.39272841811180115, 0.4996035397052765)","(0.4021059274673462, 0.4438064396381378)","(0.41309434175491333, 0.3930667042732239)","(0.3698815703392029, 0.3646348714828491)","(0.4127517342567444, 0.289892315864563)","(0.44258934259414673, 0.24354684352874756)","(0.4671962559223175, 0.207037091255188)","(0.35094499588012695, 0.36499422788619995)","(0.4022965431213379, 0.2692759931087494)","(0.44014427065849304, 0.22316718101501465)","(0.4737444221973419, 0.18902263045310974)","(0.33964836597442627, 0.39448946714401245)","(0.4079943299293518, 0.3397607207298279)","(0.4533598721027374, 0.33440470695495605)","(0.4908577501773834, 0.3283037841320038)","(0.33708786964416504, 0.44501036405563354)","(0.4010779559612274, 0.4761812686920166)","(0.43345126509666443, 0.5098791122436523)","(0.4594188332557678, 0.5325931310653687)"
"(0.333382785320282, 0.46640366315841675)","(0.366207480430603, 0.4058980345726013)","(0.38979777693748474, 0.3734497129917145)","(0.4145956039428711, 0.3697158098220825)","(0.43431782722473145, 0.35632041096687317)","(0.3866277039051056, 0.3146303594112396)","(0.42328426241874695, 0.26447123289108276)","(0.4488462507724762, 0.2293456494808197)","(0.47121167182922363, 0.1997605413198471)","(0.37730929255485535, 0.3407233953475952)","(0.4134314954280853, 0.2773173153400421)","(0.44409018754959106, 0.23033320903778076)","(0.47229111194610596, 0.19532422721385956)","(0.36849379539489746, 0.3873036801815033)","(0.40795210003852844, 0.35544726252555847)","(0.4432559311389923, 0.33055126667022705)","(0.472702294588089, 0.31076914072036743)","(0.3649474084377289, 0.44589176774024963)","(0.4040152430534363, 0.4836284816265106)","(0.4339198172092438, 0.5163819193840027)","(0.45487290620803833, 0.5391920804977417)"
"(0.30768781900405884, 0.624417781829834)","(0.36819347739219666, 0.5798392295837402)","(0.39302051067352295, 0.5022181272506714)","(0.40324854850769043, 0.4475739002227783)","(0.41582971811294556, 0.39609581232070923)","(0.36602914333343506, 0.3734540641307831)","(0.40920349955558777, 0.29795941710472107)","(0.4386199712753296, 0.25017309188842773)","(0.4621114432811737, 0.21210838854312897)","(0.3480999767780304, 0.37351036071777344)","(0.39896637201309204, 0.27628931403160095)","(0.4361236095428467, 0.23192954063415527)","(0.4685353636741638, 0.19731897115707397)","(0.3382808566093445, 0.4012133479118347)","(0.4080207645893097, 0.3414580821990967)","(0.4534015655517578, 0.33919060230255127)","(0.4903675317764282, 0.33477121591567993)","(0.337136834859848, 0.4488871395587921)","(0.3986736536026001, 0.4762532114982605)","(0.4278757870197296, 0.5126369595527649)","(0.4510682225227356, 0.5370798707008362)"
"(0.33615642786026, 0.4695025682449341)","(0.36536306142807007, 0.44388872385025024)","(0.3863201439380646, 0.4316093325614929)","(0.4109329879283905, 0.43918371200561523)","(0.43019115924835205, 0.4248063564300537)","(0.3851820230484009, 0.33132123947143555)","(0.4203355312347412, 0.280070036649704)","(0.4466109871864319, 0.24727970361709595)","(0.469904363155365, 0.21886445581912994)","(0.37573814392089844, 0.34040209650993347)","(0.41039180755615234, 0.28250277042388916)","(0.4430058002471924, 0.23811930418014526)","(0.4722193777561188, 0.20441675186157227)","(0.36689049005508423, 0.37849345803260803)","(0.4055940806865692, 0.34424030780792236)","(0.44219866394996643, 0.32267120480537415)","(0.47311821579933167, 0.3044291138648987)","(0.3626791536808014, 0.43059420585632324)","(0.40217992663383484, 0.4668123126029968)","(0.43103837966918945, 0.5006099939346313)","(0.45144882798194885, 0.5262393355369568)"
"(0.311328262090683, 0.6278684139251709)","(0.36879992485046387, 0.5859734416007996)","(0.3937881588935852, 0.5090367794036865)","(0.4054345488548279, 0.45638343691825867)","(0.419967383146286, 0.4055215120315552)","(0.3731348216533661, 0.3785434663295746)","(0.41393911838531494, 0.30259692668914795)","(0.44368401169776917, 0.2559453547000885)","(0.46828436851501465, 0.218586727976799)","(0.3534465432167053, 0.3778032660484314)","(0.39892467856407166, 0.2800021171569824)","(0.43485379219055176, 0.23454514145851135)","(0.4671829044818878, 0.2001257985830307)","(0.34099969267845154, 0.4049636423587799)","(0.40443697571754456, 0.34658944606781006)","(0.44895514845848083, 0.34312644600868225)","(0.4858175814151764, 0.3388954997062683)","(0.33740854263305664, 0.4532458782196045)","(0.3968515694141388, 0.4806726276874542)","(0.4262014627456665, 0.5149573683738708)","(0.44933295249938965, 0.5382043719291687)"
"(0.34994280338287354, 0.42915916442871094)","(0.3689843416213989, 0.47344720363616943)","(0.38997989892959595, 0.4879119396209717)","(0.4135354459285736, 0.4852924048900604)","(0.4369370937347412, 0.4495296776294708)","(0.3844916820526123, 0.38418105244636536)","(0.42318296432495117, 0.3538058400154114)","(0.45465394854545593, 0.3421373665332794)","(0.48446524143218994, 0.3321785628795624)","(0.38571450114250183, 0.3376321494579315)","(0.41308677196502686, 0.2749283015727997)","(0.4424747824668884, 0.23985618352890015)","(0.4700753092765808, 0.2066839635372162)","(0.38993507623672485, 0.3176770508289337)","(0.4140831530094147, 0.26328176259994507)","(0.44058072566986084, 0.2299189567565918)","(0.4641730487346649, 0.2085995227098465)","(0.3946879804134369, 0.31051307916641235)","(0.4170134365558624, 0.2780178487300873)","(0.4358752965927124, 0.2605719566345215)","(0.45332804322242737, 0.24801915884017944)"
"(0.3135542571544647, 0.6284017562866211)","(0.37107226252555847, 0.5901875495910645)","(0.39816588163375854, 0.5186161994934082)","(0.41302335262298584, 0.4678605794906616)","(0.42692136764526367, 0.41641929745674133)","(0.37384161353111267, 0.384011447429657)","(0.4158817529678345, 0.31140702962875366)","(0.44589096307754517, 0.26635777950286865)","(0.47059908509254456, 0.23024135828018188)","(0.3533569574356079, 0.38327327370643616)","(0.39944562315940857, 0.2855834364891052)","(0.43652617931365967, 0.23884627223014832)","(0.4696626365184784, 0.2041115015745163)","(0.33968642354011536, 0.4104367792606354)","(0.4005536139011383, 0.34768998622894287)","(0.44667696952819824, 0.33932650089263916)","(0.48473653197288513, 0.33182492852211)","(0.335286021232605, 0.45821434259414673)","(0.39300811290740967, 0.4736589789390564)","(0.4237418472766876, 0.4993889033794403)","(0.44762641191482544, 0.5179024934768677)"
"(0.34526538848876953, 0.4350648820400238)","(0.3630884885787964, 0.47299879789352417)","(0.38486456871032715, 0.4835326075553894)","(0.4086730480194092, 0.48162099719047546)","(0.434442400932312, 0.45331478118896484)","(0.38207292556762695, 0.3727993667125702)","(0.4193413257598877, 0.33950671553611755)","(0.4512145519256592, 0.32631656527519226)","(0.48189300298690796, 0.31825634837150574)","(0.38611602783203125, 0.33794617652893066)","(0.4128194749355316, 0.2760075330734253)","(0.44194623827934265, 0.23851895332336426)","(0.4684063792228699, 0.20750120282173157)","(0.39134177565574646, 0.3281417191028595)","(0.41545572876930237, 0.2765791714191437)","(0.4410710632801056, 0.24759235978126526)","(0.4628356397151947, 0.22877521812915802)","(0.39657819271087646, 0.3272607922554016)","(0.4194065034389496, 0.2997284531593323)","(0.43733417987823486, 0.2863370180130005)","(0.45344847440719604, 0.2746601402759552)"
"(0.30876314640045166, 0.6264652013778687)","(0.3660346567630768, 0.589329183101654)","(0.395547091960907, 0.5172416567802429)","(0.41493308544158936, 0.47267860174179077)","(0.4289703965187073, 0.42864376306533813)","(0.36984753608703613, 0.3867659270763397)","(0.41431424021720886, 0.31620529294013977)","(0.44619184732437134, 0.27218496799468994)","(0.4718638062477112, 0.2375478893518448)","(0.3502047061920166, 0.3872692883014679)","(0.3979490399360657, 0.2898014783859253)","(0.4362000823020935, 0.2423166036605835)","(0.4689432382583618, 0.20610326528549194)","(0.3379887640476227, 0.4152350127696991)","(0.3983895778656006, 0.346804678440094)","(0.444279283285141, 0.33605289459228516)","(0.4804418385028839, 0.32655757665634155)","(0.33554360270500183, 0.4636956751346588)","(0.3934854567050934, 0.4726022779941559)","(0.42298275232315063, 0.49122920632362366)","(0.44505107402801514, 0.5031572580337524)"
"(0.3427128195762634, 0.4369780421257019)","(0.36317598819732666, 0.4720504581928253)","(0.38580024242401123, 0.48121416568756104)","(0.41038811206817627, 0.47773483395576477)","(0.4362567365169525, 0.4541020095348358)","(0.3804909586906433, 0.370471328496933)","(0.41503235697746277, 0.33774638175964355)","(0.4472479224205017, 0.3238235116004944)","(0.4775863289833069, 0.31406474113464355)","(0.3836592733860016, 0.3376691937446594)","(0.40907010436058044, 0.2757326364517212)","(0.4384993314743042, 0.23724278807640076)","(0.46433618664741516, 0.2053695172071457)","(0.38857659697532654, 0.32990992069244385)","(0.41172167658805847, 0.2766691744327545)","(0.4373522996902466, 0.24545668065547943)","(0.4581621289253235, 0.22527840733528137)","(0.3936659097671509, 0.33108508586883545)","(0.41706281900405884, 0.3001064658164978)","(0.43608391284942627, 0.28017646074295044)","(0.45319995284080505, 0.2632959187030792)"
"(0.3038144111633301, 0.6259734034538269)","(0.36185207962989807, 0.5923479795455933)","(0.39365527033805847, 0.5207858085632324)","(0.41800999641418457, 0.479118674993515)","(0.4404231905937195, 0.44941073656082153)","(0.3712264895439148, 0.3916434943675995)","(0.4117344915866852, 0.314148485660553)","(0.4419628381729126, 0.26681438088417053)","(0.4668497145175934, 0.23056411743164062)","(0.3506488502025604, 0.390067994594574)","(0.39715102314949036, 0.2901764512062073)","(0.43455612659454346, 0.24094408750534058)","(0.4665125608444214, 0.2065485566854477)","(0.33647653460502625, 0.4154454171657562)","(0.3956420123577118, 0.3456990718841553)","(0.44052237272262573, 0.3327142000198364)","(0.4749210774898529, 0.3262016773223877)","(0.33097875118255615, 0.46189120411872864)","(0.3879718482494354, 0.46545639634132385)","(0.421527236700058, 0.47422119975090027)","(0.44627246260643005, 0.4799107313156128)"
"(0.30570247769355774, 0.6389322280883789)","(0.3590916395187378, 0.6221219897270203)","(0.3930588960647583, 0.5532582998275757)","(0.4181700348854065, 0.5134692788124084)","(0.44182801246643066, 0.4862124025821686)","(0.3815062940120697, 0.41482579708099365)","(0.40851789712905884, 0.31635695695877075)","(0.4325879216194153, 0.259682834148407)","(0.453355073928833, 0.21632619202136993)","(0.3674318492412567, 0.41199588775634766)","(0.3991200029850006, 0.2996964454650879)","(0.43361803889274597, 0.24216854572296143)","(0.46327701210975647, 0.2027522772550583)","(0.3540271520614624, 0.4253174066543579)","(0.39356058835983276, 0.3276224732398987)","(0.4330805242061615, 0.2824093997478485)","(0.46509721875190735, 0.2508961260318756)","(0.34322014451026917, 0.45411863923072815)","(0.3794574737548828, 0.39276495575904846)","(0.40894997119903564, 0.3559727370738983)","(0.4344443678855896, 0.3272104263305664)"
"(0.31279340386390686, 0.6444935202598572)","(0.3646422326564789, 0.6408935785293579)","(0.410837322473526, 0.5989500284194946)","(0.44606754183769226, 0.5783137679100037)","(0.4755290150642395, 0.5753545165061951)","(0.40508797764778137, 0.43198662996292114)","(0.43954187631607056, 0.36208251118659973)","(0.46731704473495483, 0.32688701152801514)","(0.4944290220737457, 0.2963862419128418)","(0.38377392292022705, 0.40802034735679626)","(0.40738245844841003, 0.3066987991333008)","(0.43121591210365295, 0.2454894334077835)","(0.45352691411972046, 0.19500014185905457)","(0.3599981665611267, 0.40678635239601135)","(0.3771296441555023, 0.3067050576210022)","(0.3997959792613983, 0.24649235606193542)","(0.4220030605792999, 0.19680944085121155)","(0.33394768834114075, 0.4224450886249542)","(0.33769723773002625, 0.33591368794441223)","(0.34696102142333984, 0.2745779752731323)","(0.3587997853755951, 0.21958473324775696)"
"(0.3057298958301544, 0.6437736749649048)","(0.3613806366920471, 0.6491755247116089)","(0.416076123714447, 0.6208229064941406)","(0.45941734313964844, 0.6057500839233398)","(0.4943622946739197, 0.6132622361183167)","(0.40711989998817444, 0.44831690192222595)","(0.4495064318180084, 0.3849538564682007)","(0.47947001457214355, 0.3491530120372772)","(0.5066290497779846, 0.3187001943588257)","(0.3830994963645935, 0.41358304023742676)","(0.41405189037323, 0.3192000389099121)","(0.43933966755867004, 0.2599664330482483)","(0.4618178606033325, 0.21039512753486633)","(0.3559040427207947, 0.40272146463394165)","(0.37746182084083557, 0.30562350153923035)","(0.3995305299758911, 0.24773377180099487)","(0.42091208696365356, 0.19954976439476013)","(0.3250959515571594, 0.41053318977355957)","(0.3278869092464447, 0.322637677192688)","(0.33385857939720154, 0.26203030347824097)","(0.3426293432712555, 0.2055765986442566)"
"(0.2983948588371277, 0.6418352127075195)","(0.35617920756340027, 0.6522600054740906)","(0.41291874647140503, 0.6292361617088318)","(0.45890653133392334, 0.6188166737556458)","(0.49467816948890686, 0.6315643787384033)","(0.40895727276802063, 0.455560564994812)","(0.4532589912414551, 0.39248502254486084)","(0.48336902260780334, 0.3550366759300232)","(0.5105322003364563, 0.3227384090423584)","(0.3819302022457123, 0.41720107197761536)","(0.41557684540748596, 0.32406172156333923)","(0.44109421968460083, 0.26599419116973877)","(0.4636331796646118, 0.21835526823997498)","(0.35123133659362793, 0.40313586592674255)","(0.37514209747314453, 0.307964026927948)","(0.39815473556518555, 0.24997127056121826)","(0.42060959339141846, 0.2014719843864441)","(0.3169376254081726, 0.40791863203048706)","(0.3226328492164612, 0.32160842418670654)","(0.32908689975738525, 0.2616901695728302)","(0.33833250403404236, 0.20489606261253357)"
"(0.2905603349208832, 0.6433067321777344)","(0.34891510009765625, 0.6537193059921265)","(0.4069119989871979, 0.6341786980628967)","(0.4539017379283905, 0.6258242726325989)","(0.4927048683166504, 0.6402084231376648)","(0.405500590801239, 0.4594556987285614)","(0.4514234960079193, 0.39754703640937805)","(0.48211926221847534, 0.35880017280578613)","(0.5096082091331482, 0.32467323541641235)","(0.3779221475124359, 0.4195145070552826)","(0.41336479783058167, 0.3268653154373169)","(0.44026848673820496, 0.26789650321006775)","(0.4641939699649811, 0.2177625298500061)","(0.3459382951259613, 0.40442752838134766)","(0.37154465913772583, 0.30974429845809937)","(0.39559072256088257, 0.25255894660949707)","(0.4189855754375458, 0.2035721242427826)","(0.3099238872528076, 0.4084774851799011)","(0.3165561258792877, 0.3194699287414551)","(0.32369405031204224, 0.2578754425048828)","(0.3333330750465393, 0.1994427740573883)"
"(0.28483888506889343, 0.6474692225456238)","(0.34344568848609924, 0.6587595343589783)","(0.40208905935287476, 0.6408258676528931)","(0.4503844380378723, 0.632530152797699)","(0.48997482657432556, 0.6494418978691101)","(0.4023679494857788, 0.46434590220451355)","(0.4488448202610016, 0.40238872170448303)","(0.4797261953353882, 0.3632747232913971)","(0.507764995098114, 0.3287811875343323)","(0.37475550174713135, 0.4237063527107239)","(0.4110659658908844, 0.3312463164329529)","(0.4377734959125519, 0.2721554636955261)","(0.46204471588134766, 0.22221431136131287)","(0.34240931272506714, 0.40800541639328003)","(0.37003403902053833, 0.3145461678504944)","(0.3945263624191284, 0.2566526532173157)","(0.4183485805988312, 0.2072334885597229)","(0.3056033253669739, 0.41156622767448425)","(0.31344905495643616, 0.3233181834220886)","(0.3211343586444855, 0.26228567957878113)","(0.33141976594924927, 0.20403718948364258)"
"(0.2813332974910736, 0.651594877243042)","(0.33979734778404236, 0.663653552532196)","(0.4003312587738037, 0.6445604562759399)","(0.44887009263038635, 0.6348954439163208)","(0.48696136474609375, 0.6510285139083862)","(0.39974260330200195, 0.4694426357746124)","(0.446560800075531, 0.4070875644683838)","(0.47750064730644226, 0.36784079670906067)","(0.5054334402084351, 0.33360403776168823)","(0.3722529411315918, 0.42862510681152344)","(0.4089380204677582, 0.3342527151107788)","(0.43586355447769165, 0.27456557750701904)","(0.46023276448249817, 0.22480574250221252)","(0.34025537967681885, 0.4124177098274231)","(0.36798033118247986, 0.3192155361175537)","(0.39287570118904114, 0.2621874213218689)","(0.4168742001056671, 0.2135324478149414)","(0.30354705452919006, 0.4149947762489319)","(0.311666876077652, 0.32631105184555054)","(0.3194739818572998, 0.2653629183769226)","(0.3298065662384033, 0.20722416043281555)"
"(0.2790488004684448, 0.6533499360084534)","(0.337319016456604, 0.6648073196411133)","(0.3982434868812561, 0.6469326019287109)","(0.44747406244277954, 0.6373615264892578)","(0.48564666509628296, 0.6521937251091003)","(0.3979431092739105, 0.4720935821533203)","(0.44465839862823486, 0.4097110629081726)","(0.47563326358795166, 0.3695642054080963)","(0.5038275718688965, 0.33351796865463257)","(0.3705211579799652, 0.43147996068000793)","(0.4066125750541687, 0.33713454008102417)","(0.4333268702030182, 0.276734322309494)","(0.45774075388908386, 0.22585132718086243)","(0.3384689390659332, 0.41535425186157227)","(0.36574044823646545, 0.3223227858543396)","(0.39032238721847534, 0.2653411328792572)","(0.41425710916519165, 0.21635600924491882)","(0.3016718626022339, 0.41753488779067993)","(0.3102269470691681, 0.3295860290527344)","(0.31817519664764404, 0.2685185968875885)","(0.3287753164768219, 0.20973697304725647)"
"(0.2772790491580963, 0.6555271744728088)","(0.3356671929359436, 0.6663068532943726)","(0.397125780582428, 0.6464664936065674)","(0.4462999105453491, 0.636516809463501)","(0.4845704138278961, 0.6522820591926575)","(0.3959527313709259, 0.47354474663734436)","(0.4424586594104767, 0.4099285900592804)","(0.4732535779476166, 0.3698471486568451)","(0.5010753273963928, 0.33429038524627686)","(0.36891984939575195, 0.4337786138057709)","(0.40463995933532715, 0.3394758105278015)","(0.43060585856437683, 0.2782420516014099)","(0.4538164734840393, 0.22688210010528564)","(0.33722934126853943, 0.41805076599121094)","(0.36469683051109314, 0.3242879807949066)","(0.38917574286460876, 0.2664998769760132)","(0.41298431158065796, 0.2169302999973297)","(0.3004950284957886, 0.420762300491333)","(0.30902159214019775, 0.33349889516830444)","(0.31724151968955994, 0.27301472425460815)","(0.32806333899497986, 0.21528616547584534)"
"(0.27598094940185547, 0.6564695239067078)","(0.3343755006790161, 0.6673605442047119)","(0.39606764912605286, 0.6470669507980347)","(0.44508597254753113, 0.6350364685058594)","(0.4829792380332947, 0.649326741695404)","(0.3936273455619812, 0.4741517901420593)","(0.43962812423706055, 0.4096132814884186)","(0.47016170620918274, 0.3691573739051819)","(0.4981907308101654, 0.3325180113315582)","(0.36700960993766785, 0.43545570969581604)","(0.4023599624633789, 0.3416582942008972)","(0.4281182587146759, 0.2795727252960205)","(0.4513569474220276, 0.22686055302619934)","(0.33567461371421814, 0.4205319881439209)","(0.3627333641052246, 0.326559841632843)","(0.38751545548439026, 0.2686814069747925)","(0.4116896390914917, 0.21867084503173828)","(0.2989548444747925, 0.4231518507003784)","(0.30798399448394775, 0.3358207941055298)","(0.3166080713272095, 0.2749960422515869)","(0.32796230912208557, 0.2170138955116272)"
"(0.27396661043167114, 0.6559099555015564)","(0.3330667018890381, 0.6655169725418091)","(0.394277960062027, 0.6433301568031311)","(0.44307106733322144, 0.6301336884498596)","(0.4810362458229065, 0.6430764198303223)","(0.3908628523349762, 0.47222548723220825)","(0.43582913279533386, 0.40708038210868835)","(0.46597132086753845, 0.36677300930023193)","(0.4939081072807312, 0.3297341465950012)","(0.3639734089374542, 0.433531790971756)","(0.3982771635055542, 0.3395850956439972)","(0.42443132400512695, 0.27789226174354553)","(0.4485403001308441, 0.22431036829948425)","(0.3323363661766052, 0.4189552366733551)","(0.3586883842945099, 0.3254927694797516)","(0.3835456669330597, 0.26851946115493774)","(0.408433735370636, 0.2182462513446808)","(0.2956140339374542, 0.42237603664398193)","(0.30524593591690063, 0.3352949023246765)","(0.3146609961986542, 0.2751286029815674)","(0.3270972669124603, 0.2177877426147461)"
"(0.27173444628715515, 0.6530898213386536)","(0.331053763628006, 0.6618407964706421)","(0.39228877425193787, 0.6388514041900635)","(0.44111788272857666, 0.6255886554718018)","(0.4788775146007538, 0.6357996463775635)","(0.3874969482421875, 0.46912682056427)","(0.43226802349090576, 0.4038920998573303)","(0.46234601736068726, 0.36330917477607727)","(0.4900529384613037, 0.32553136348724365)","(0.360668808221817, 0.4309732913970947)","(0.39512568712234497, 0.3369823098182678)","(0.4213591516017914, 0.27481406927108765)","(0.4453069865703583, 0.2205427587032318)","(0.3291015028953552, 0.41684436798095703)","(0.35594964027404785, 0.32366466522216797)","(0.38072672486305237, 0.2663481831550598)","(0.4052824079990387, 0.21538731455802917)","(0.2924962341785431, 0.42059415578842163)","(0.302401602268219, 0.3334125280380249)","(0.31174513697624207, 0.2730790376663208)","(0.3238411545753479, 0.215842604637146)"
